jurisdiction,slug,country,location,season,total,mealsAndIncidentals
UK,pakistan-peshawar,PAKISTAN,Peshawar,,159.46152742170182,NaN
UK,pakistan-quetta,PAKISTAN,Quetta,,145.97468850291287,NaN
UK,panama-panama-city,PANAMA,Panama City,,238,NaN
UK,papua-new-guinea-port-moresby,PAPUA NEW GUINEA,Port Moresby,,294.9857648957434,NaN
UK,peru-lima,PERU,Lima,,279.4111160979172,NaN
UK,philippines-cebu,PHILIPPINES,Cebu,,187.28241745266843,NaN
UK,philippines-manila,PHILIPPINES,Manila,,222.29941907235786,NaN
UK,poland-warsaw,POLAND,Warsaw,,240.65807361587048,NaN
UK,portugal-azores,PORTUGAL,Azores,,182.57023949999999,NaN
UK,portugal-funchal,PORTUGAL,Funchal (Madeira),,195.985944,NaN
UK,portugal-lisbon,PORTUGAL,Lisbon,,211.151523,NaN
UK,portugal-oporto,PORTUGAL,Oporto,,260.148009,NaN
UK,portugal-portimao,PORTUGAL,Portimao,,205.31860799999998,NaN
UK,qatar-doha,QATAR,Doha,,365.1295053335575,NaN
UK,romania-bucharest,ROMANIA,Bucharest,,232.3578411852904,NaN
UK,russia-ekaterinburg,RUSSIA,Ekaterinburg,,147.89532690203293,NaN
UK,russia-moscow,RUSSIA,Moscow,,285.9829515254073,NaN
UK,russia-st-petersburg,RUSSIA,St Petersburg,,301.4823367657791,NaN
UK,rwanda-kigali,RWANDA,Kigali,,202.0763842985819,NaN
UK,samoa-apia,SAMOA,Apia,,212.5215713793363,NaN
UK,saudi-arabia-al-khobar,SAUDI ARABIA,Al Khobar,,241.87281758799423,NaN
UK,saudi-arabia-jeddah,SAUDI ARABIA,Jeddah,,340.2753200025145,NaN
UK,saudi-arabia-riyadh,SAUDI ARABIA,Riyadh,,309.0745265540081,NaN
UK,senegal-dakar,SENEGAL,Dakar,,211.12646809523795,NaN
UK,serbia-belgrade,SERBIA,Belgrade,,302.35807042883755,NaN
UK,seychelles-victoria,SEYCHELLES,Victoria,,357.0671419100051,NaN
UK,sierra-leone-freetown,SIERRA LEONE,Freetown,,192.8590936209952,NaN
UK,singapore,SINGAPORE,Singapore,,400.7463183598131,NaN
UK,slovakia-bratislava,SLOVAKIA,Bratislava,,191.319612,NaN
UK,slovakia-kosice,SLOVAKIA,Kosice,,146.40616649999998,NaN
UK,slovenia-ljubljana,SLOVENIA,Ljubljana,,249.64876199999998,NaN
UK,solomon-islands-honiara,SOLOMON ISLANDS,Honiara,,283.744942890295,NaN
UK,south-africa-cape-town,SOUTH AFRICA,Cape Town,,197.82402687267944,NaN
UK,south-africa-pretoria,SOUTH AFRICA,Pretoria,,124.72972541802838,NaN
UK,south-sudan-juba,SOUTH SUDAN,Juba,,280.72476455687877,NaN
UK,spain-barcelona,SPAIN,Barcelona,,323.72678249999996,NaN
UK,spain-madrid,SPAIN,Madrid,,334.80932099999995,NaN
UK,sri-lanka-colombo,SRI LANKA,Colombo,,150.58923862743606,NaN
UK,st-kitts-and-nevis-basseterre,ST KITTS AND NEVIS,Basseterre,,271.4690597473289,NaN
UK,st-lucia-castries,ST LUCIA,Castries,,212.1240230603725,NaN
UK,st-vincent-kingstown,ST VINCENT,Kingstown,,206.9457557145221,NaN
UK,sudan-khartoum,SUDAN,Khartoum,,121.19046123836728,NaN
UK,surinam-paramaribo,SURINAM,Paramaribo,,208,NaN
UK,sweden-stockholm,SWEDEN,Stockholm,,323.69881574941104,NaN
UK,switzerland-berne,SWITZERLAND,Berne,,306.17701221527824,NaN
UK,switzerland-geneva,SWITZERLAND,Geneva,,367.4124146583339,NaN
UK,taiwan-taipei,TAIWAN,Taipei,,346.8386052430842,NaN
UK,tajikistan-dushanbe,TAJIKISTAN,Dushanbe,,387.2124607468719,NaN
UK,tanzania-dar-es-salaam,TANZANIA,Dar Es Salaam,,236.2147017763902,NaN
UK,tanzania-zanzibar,TANZANIA,Zanzibar,,157.23206912972165,NaN
UK,thailand-bangkok,THAILAND,Bangkok,,262.5671663325385,NaN
UK,thailand,THAILAND,Elsewhere,,126.24772761216613,NaN
UK,tonga-nuku-alofa,TONGA,Nuku Alofa,,182.6370925124928,NaN
UK,trinidad-and-tobago-port-of-spain,TRINIDAD AND TOBAGO,Port of Spain,,472.37583082002004,NaN
UK,trinidad-and-tobago-tobago,TRINIDAD AND TOBAGO,Tobago,,316.14506038893944,NaN
UK,tunisia-tunis,TUNISIA,Tunis,,118.81771617066295,NaN
UK,turkey-ankara,TURKEY,Ankara,,238.16081126991008,NaN
UK,turkey-istanbul,TURKEY,Istanbul,,199.0870870761716,NaN
UK,turkey-izmir,TURKEY,Izmir,,272.70560964243236,NaN
UK,turkmenistan-ashgabat,TURKMENISTAN,Ashgabat,,114.55881504635332,NaN
UK,turks-and-caicos-islands-grand-turk,TURKS & CAICOS ISLANDS,Grand Turk,,267.5,NaN
UK,turks-and-caicos-islands-providenciales,TURKS & CAICOS ISLANDS,Providenciales,,327.5,NaN
UK,uganda-kampala,UGANDA,Kampala,,172,NaN
UK,ukraine-kyiv,UKRAINE,Kyiv,,276.72392566940044,NaN
UK,united-arab-emirates-abu-dhabi,UNITED ARAB EMIRATES,Abu Dhabi,,284.9398612211651,NaN
UK,united-arab-emirates-dubai,UNITED ARAB EMIRATES,Dubai,,425.84418819866426,NaN
UK,united-states-of-america-atlanta,UNITED STATES OF AMERICA,Atlanta,,225.5,NaN
UK,united-states-of-america,UNITED STATES OF AMERICA,Atlanta Elsewhere,,98.5,NaN
UK,united-states-of-america-boston,UNITED STATES OF AMERICA,Boston,,336.5,NaN
UK,united-states-of-america,UNITED STATES OF AMERICA,Boston Elsewhere,,72,NaN
UK,united-states-of-america-chicago,UNITED STATES OF AMERICA,Chicago,,310.5,NaN
UK,united-states-of-america,UNITED STATES OF AMERICA,Chicago Elsewhere,,112.5,NaN
UK,united-states-of-america-houston,UNITED STATES OF AMERICA,Houston,,201.5,NaN
UK,united-states-of-america,UNITED STATES OF AMERICA,Houston Elsewhere,,88,NaN
UK,united-states-of-america-los-angeles,UNITED STATES OF AMERICA,Los Angeles,,286,NaN
UK,united-states-of-america,UNITED STATES OF AMERICA,Los Angeles Elsewhere,,93,NaN
UK,united-states-of-america-miami,UNITED STATES OF AMERICA,Miami,,320,NaN
UK,united-states-of-america-new-york,UNITED STATES OF AMERICA,New York,,318.5,NaN
UK,united-states-of-america,UNITED STATES OF AMERICA,New York Elsewhere,,102.5,NaN
UK,united-states-of-america-san-francisco,UNITED STATES OF AMERICA,San Francisco,,290,NaN
UK,united-states-of-america,UNITED STATES OF AMERICA,San Francisco Elsewhere,,99.5,NaN
UK,united-states-of-america-seattle,UNITED STATES OF AMERICA,Seattle,,265,NaN
UK,united-states-of-america-washington,UNITED STATES OF AMERICA,Washington,,268.5,NaN
UK,united-states-of-america,UNITED STATES OF AMERICA,Washington Elsewhere,,91.5,NaN
UK,uruguay-montevideo,URUGUAY,Montevideo,,264,NaN
UK,uzbekistan-tashkent,UZBEKISTAN,Tashkent,,180,NaN
UK,vanuatu-port-vila,VANUATU,Port Vila,,283.0637678222382,NaN
UK,venezuela-caracas,VENEZUELA,Caracas,,0.060325798407914646,NaN
UK,venezuela-valencia,VENEZUELA,Valencia,,0.04038846037987305,NaN
UK,venezuela,VENEZUELA,Elsewhere,,0.048295726436249076,NaN
UK,vietnam-hanoi,VIETNAM,Hanoi,,240,NaN
UK,vietnam-ho-chi-minh-city,VIETNAM,Ho Chi Minh City,,231,NaN
UK,yemen-sana'a,YEMEN,Sana'a,,226,NaN
UK,zambia-lusaka,ZAMBIA,Lusaka,,127.89786913307458,NaN
UK,zimbabwe-harare,ZIMBABWE,Harare,,279.5,NaN
UN,afghanistan-kabul,Afghanistan,Kabul,,162,NaN
UN,afghanistan-kabul,Afghanistan,Kabul (Kabul Serena),,290,NaN
UN,afghanistan,Afghanistan,Elsewhere,,96,NaN
UN,albania-tirana,Albania,Tirana,,147,NaN
UN,albania-tirana,Albania,Tirana (Rogner),,165,NaN
UN,albania-tirana,Albania,Tirana (Sheraton),,193,NaN
UN,albania-durres,Albania,"Durres (Adriatic, Hotel Palace)",,200,NaN
UN,albania-korca,Albania,Korca (Life Gallery Hotel),,116,NaN
UN,albania-saranda,Albania,"Saranda (Butrinti, Demi Hotel)",,139,NaN
UN,albania-shkodra,Albania,Shkodra,,133,NaN
UN,albania-vlore,Albania,Vlore,,106,NaN
UN,albania,Albania,Elsewhere,,78,NaN
UN,algeria-algiers,Algeria,Algiers,,211,NaN
UN,algeria-algiers,Algeria,"Algiers (El-Aurassi, El-Djazair, Mercure)",,356,NaN
UN,algeria-algiers,Algeria,"Algiers (Hilton, Sheraton)",,456,NaN
UN,algeria-algiers,Algeria,Algiers (Sofitel),,420,NaN
UN,algeria-adrar,Algeria,Adrar,,176,NaN
UN,algeria-annaba,Algeria,Annaba (Golden Tulip Sabri),,201,NaN
UN,algeria-annaba,Algeria,Annaba (Sheraton),,425,NaN
UN,algeria-constantine,Algeria,Constantine (Marriott),,321,NaN
UN,algeria-constantine,Algeria,Constantine (Novotel),,208,NaN
UN,algeria-oran,Algeria,Oran,,178,NaN
UN,algeria-oran,Algeria,Oran (Hotel Royal),,307,NaN
UN,algeria-oran,Algeria,Oran (Le Meridien),,333,NaN
UN,algeria-oran,Algeria,Oran (Sheraton),,281,NaN
UN,algeria-setif,Algeria,Setif (Novotel),,262,NaN
UN,algeria-tamanrasset,Algeria,Tamanrasset,,159,NaN
UN,algeria,Algeria,Elsewhere,,171,NaN
UN,american-samoa,American Samoa,All Areas,,238,NaN
UN,angola-luanda,Angola,Luanda,,400,NaN
UN,angola-luanda,Angola,"Luanda (Baia, Presidente, Tropico)",,455,NaN
UN,angola-luanda,Angola,Luanda (Skyna),,530,NaN
UN,angola-benguela,Angola,Benguela,,200,NaN
UN,angola-cabinda,Angola,Cabinda,,251,NaN
UN,angola-dundu,Angola,Dundu,,262,NaN
UN,angola-huambo,Angola,Huambo,,175,NaN
UN,angola-lobito,Angola,Lobito,,272,NaN
UN,angola-lubango,Angola,Lubango,,190,NaN
UN,angola-luena,Angola,Luena,,175,NaN
UN,angola-malange,Angola,Malange,,185,NaN
UN,angola-ndalatando,Angola,Ndalatando,,178,NaN
UN,angola-uige,Angola,Uige,,175,NaN
UN,angola,Angola,Elsewhere,,159,NaN
UN,anguilla-all-areas,Anguilla,All  Areas (15 Dec. - 14 Apr.),,610,NaN
UN,anguilla,Anguilla,All Areas  (15 Apr. - 14 Dec.),,426,NaN
UN,antigua-and-barbuda-all-areas,Antigua and Barbuda,All  Areas (1 Apr. - 30 Nov.),,337,NaN
UN,antigua-and-barbuda-all-areas,Antigua and Barbuda,All  Areas (1 Dec. - 31 Mar.),,359,NaN
UN,argentina-buenos-aires,Argentina,Buenos Aires,,229,NaN
UN,argentina-bahia-blanca-and-mar-del-plata,Argentina,Bahia Blanca & Mar del Plata,,178,NaN
UN,argentina-bariloche,Argentina,Bariloche (Edelweiss),,222,NaN
UN,argentina-comodoro-rivadavia,Argentina,Comodoro Rivadavia,,151,NaN
UN,argentina-cordoba,Argentina,Cordoba,,131,NaN
UN,argentina-formosa,Argentina,Formosa,,162,NaN
UN,argentina-la-rioja,Argentina,La Rioja,,124,NaN
UN,argentina-mendoza,Argentina,Mendoza,,175,NaN
UN,argentina-neuquen,Argentina,Neuquen,,182,NaN
UN,argentina-resistencia-and-rio-gallegos,Argentina,Resistencia & Rio Gallegos,,143,NaN
UN,argentina-salta,Argentina,Salta,,156,NaN
UN,argentina-san-juan-and-san-salvador-de-jujuy,Argentina,San Juan & San Salvador de Jujuy,,139,NaN
UN,argentina-ushuaia,Argentina,Ushuaia,,200,NaN
UN,argentina,Argentina,Elsewhere,,108,NaN
UN,armenia-yerevan,Armenia,Yerevan,,158,NaN
UN,armenia,Armenia,Elsewhere,,127,NaN
UN,aruba,Aruba,All Areas (15 Apr. - 15 Dec.),,295,NaN
UN,aruba,Aruba,All Areas (16 Dec. - 14 Apr.),,396,NaN
UN,australia-canberra-melbourne-and-sydney,Australia,"Canberra, Melbourne & Sydney",,354,NaN
UN,australia,Australia,Elsewhere,,238,NaN
UN,austria,Austria,All Areas,,301,NaN
UN,azerbaijan-baku,Azerbaijan,Baku,,179,NaN
UN,azerbaijan-baku,Azerbaijan,Baku (Four Seasons),,332,NaN
UN,azerbaijan-baku,Azerbaijan,Baku (JV Absheron Marriott),,256,NaN
UN,azerbaijan-tabriz,Azerbaijan,Tabriz (Nakhichevan),,121,NaN
UN,azerbaijan,Azerbaijan,Elsewhere,,92,NaN
UN,bahamas,Bahamas,All Areas (20 Dec.-20 Apr.),,447,NaN
UN,bahamas,Bahamas,All Areas (21 Apr.-19 Dec.),,434,NaN
UN,bahrain-manama,Bahrain,Manama,,316,NaN
UN,bahrain-manama,Bahrain,Manama (Movenpick),,382,NaN
UN,bangladesh-dhaka,Bangladesh,Dhaka,,139,NaN
UN,bangladesh-dhaka,Bangladesh,"Dhaka (Amari, Lake Shore, Pan Pacific Sonargaon)",,304,NaN
UN,bangladesh-dhaka,Bangladesh,"Dhaka (Le Meridien, Sarina, Six Seasons)",,278,NaN
UN,bangladesh-dhaka,Bangladesh,Dhaka (Longbeach Suites),,195,NaN
UN,bangladesh-dhaka,Bangladesh,"Dhaka (Radisson Water Garden, Westin)",,339,NaN
UN,bangladesh-chittagong,Bangladesh,Chittagong,,67,NaN
UN,bangladesh-chittagong,Bangladesh,Chittagong (Agrabad and Peninsula),,109,NaN
UN,bangladesh-chittagong,Bangladesh,Chittagong (Radisson Blu),,175,NaN
UN,bangladesh-cox's-bazaar,Bangladesh,Cox's Bazaar,,81,NaN
UN,bangladesh-cox's-bazaar,Bangladesh,"Cox's Bazaar (Ocean Paradise, Royal Tulip Sea Pearl, Sayeman)",,97,NaN
UN,bangladesh-sylhet,Bangladesh,"Sylhet (Grand Sultan, The Palace)",,202,NaN
UN,bangladesh-sylhet,Bangladesh,Sylhet (Nazimgarh Resort),,138,NaN
UN,bangladesh,Bangladesh,Elsewhere,,68,NaN
UN,barbados,Barbados,All Areas (16 Apr. - 15 Dec.),,425,NaN
UN,barbados,Barbados,All Areas (16 Dec. - 15 Apr.),,475,NaN
UN,belarus-minsk,Belarus,Minsk,,249,NaN
UN,belarus-brest,Belarus,Brest,,189,NaN
UN,belarus-homiel,Belarus,Homiel,,148,NaN
UN,belarus-hrodna,Belarus,Hrodna (Non-residents),,195,NaN
UN,belarus-hrodna,Belarus,Hrodna (Residents),,185,NaN
UN,belarus-mahiliou,Belarus,Mahiliou,,131,NaN
UN,belarus-viciebsk,Belarus,Viciebsk,,118,NaN
UN,belarus,Belarus,Elsewhere,,92,NaN
UN,belgium,Belgium,All Areas,,387,NaN
UN,belize-belize-city,Belize,Belize City,,214,NaN
UN,belize-placencia,Belize,Placencia (Laru Beya Resort) 1 Dec- 31 Jan,,410,NaN
UN,belize-placencia,Belize,Placencia (Laru Beya Resort) 1 Jun - 30 Nov,,310,NaN
UN,belize-placencia,Belize,Placencia (Laru Beya Resort) 1-31 May,,330,NaN
UN,belize-placencia,Belize,Placencia (Roberts Grove) 1 Dec-31 Jan,,410,NaN
UN,belize-placencia,Belize,Placencia (Roberts Grove) 1 Feb - 30 Apr,,415,NaN
UN,belize-placencia,Belize,Placencia (Roberts Grove) 1 Jun - 30 Nov,,310,NaN
UN,belize-placencia,Belize,Placencia (Roberts Grove) 1-31 May,,330,NaN
UN,belize-san-pedro,Belize,San Pedro (The Villas at Banyan Bay) 1 January - 30 April,,530,NaN
UN,belize-san-pedro,Belize,San Pedro (The Villas at Banyan Bay) 1 May - 31 December,,455,NaN
UN,belize,Belize,Elsewhere,,219,NaN
UN,benin-cotonou,Benin,Cotonou,,221,NaN
UN,benin-cotonou,Benin,Cotonou (Golden Tulip de Diplomate),,340,NaN
UN,benin-cotonou,Benin,Cotonou (La Maison Rouge),,292,NaN
UN,benin-grand-popo,Benin,Grand Popo,,149,NaN
UN,benin-lokossa,Benin,Lokossa,,127,NaN
UN,benin-malanville,Benin,Malanville,,111,NaN
UN,benin-ouidah,Benin,Ouidah (Casa Del Papa),,194,NaN
UN,benin-parakou,Benin,Parakou,,120,NaN
UN,benin-porto-novo,Benin,Porto Novo,,143,NaN
UN,benin-porto-novo,Benin,Porto Novo (Les Ambassadeurs),,209,NaN
UN,benin-possotome,Benin,Possotome,,164,NaN
UN,benin,Benin,Elsewhere,,107,NaN
UN,bermuda,Bermuda,All Areas (1 Dec. - 14 Mar.),,459,NaN
UN,bermuda,Bermuda,All Areas (15 Mar. - 30 Nov.),,510,NaN
UN,bhutan-thimphu,Bhutan,Thimphu,,126,NaN
UN,bhutan-thimphu,Bhutan,Thimphu (Le Meridien),,297,NaN
UN,bhutan-thimphu,Bhutan,Thimphu (Taj Tashi),,453,NaN
UN,bhutan-paro,Bhutan,Paro,,96,NaN
UN,bhutan-phuentsholing,Bhutan,Phuentsholing,,90,NaN
UN,bhutan,Bhutan,Elsewhere,,95,NaN
UN,bolivia-la-paz,Bolivia,La Paz,,165,NaN
UN,bolivia-cochabamba,Bolivia,Cochabamba,,110,NaN
UN,bolivia-santa-cruz,Bolivia,Santa Cruz,,171,NaN
UN,bolivia,Bolivia,Elsewhere,,87,NaN
UN,bosnia-and-herzegovina-sarajevo,Bosnia and Herzegovina,Sarajevo,,124,NaN
UN,bosnia-and-herzegovina-banja-luka,Bosnia and Herzegovina,Banja Luka,,110,NaN
UN,bosnia-and-herzegovina-mostar,Bosnia and Herzegovina,Mostar,,120,NaN
UN,bosnia-and-herzegovina-sarajevo,Bosnia and Herzegovina,"Sarajevo (Bristol, Central, Europe, Marriott Courtyard)",,155,NaN
UN,bosnia-and-herzegovina-travnik,Bosnia and Herzegovina,Travnik,,85,NaN
UN,bosnia-and-herzegovina,Bosnia and Herzegovina,Elsewhere,,90,NaN
UN,botswana-gaborone,Botswana,Gaborone,,302,NaN
UN,botswana-francistown,Botswana,"Francistown (Marang, Thapama Lodge)",,226,NaN
UN,botswana-kasane,Botswana,Kasane,,287,NaN
UN,botswana-kasane,Botswana,"Kasane (Chobe Marina Lodge, Chobe Safari Lodge, Mowana Lodge) Resident",,243,NaN
UN,botswana-mahalapye,Botswana,Mahalapye,,181,NaN
UN,botswana-maun,Botswana,Maun,,214,NaN
UN,botswana-nata,Botswana,Nata,,170,NaN
UN,botswana-palapye,Botswana,Palapye,,209,NaN
UN,botswana-selebi-phikwe,Botswana,Selebi-Phikwe,,183,NaN
UN,botswana-shakawe,Botswana,Shakawe,,281,NaN
UN,botswana,Botswana,Elsewhere,,146,NaN
UN,brazil-brasilia,Brazil,Brasilia,,198,NaN
UN,brazil-campinas,Brazil,Campinas,,170,NaN
UN,brazil-curitiba,Brazil,Curitiba,,150,NaN
UN,brazil-fortaleza,Brazil,Fortaleza,,143,NaN
UN,brazil-palmas,Brazil,Palmas,,143,NaN
UN,brazil-porto-allegre,Brazil,Porto Allegre,,164,NaN
UN,brazil-recife,Brazil,Recife,,154,NaN
UN,brazil-rio-de-janeiro,Brazil,Rio De Janeiro,,210,NaN
UN,brazil-sao-paulo,Brazil,Sao Paulo,,182,NaN
UN,brazil,Brazil,Elsewhere,,131,NaN
UN,british-virgin-islands,British Virgin Islands,All Areas (15 Dec. - 15 Apr.),,464,NaN
UN,british-virgin-islands,British Virgin Islands,All Areas (16 Apr. -14 Dec.),,422,NaN
UN,brunei,Brunei,All Areas,,187,NaN
UN,bulgaria-sofia,Bulgaria,Sofia,,216,NaN
UN,bulgaria-sofia,Bulgaria,"Sofia (Hilton, Arena di Serdika)",,262,NaN
UN,bulgaria-burgas-plovdiv-stara-zagora-varna,Bulgaria,"Burgas, Plovdiv, Stara Zagora, Varna",,104,NaN
UN,bulgaria,Bulgaria,Elsewhere,,78,NaN
UN,burkina-faso-ouagadougou,Burkina Faso,Ouagadougou,,280,NaN
UN,burkina-faso-ouagadougou,Burkina Faso,Ouagadougou (Laico Ouaga 2000),,415,NaN
UN,burkina-faso-bobo-dioulasso,Burkina Faso,Bobo-Dioulasso,,135,NaN
UN,burkina-faso,Burkina Faso,Elsewhere,,108,NaN
UN,burundi-bujumbura,Burundi,Bujumbura,,235,NaN
UN,burundi-gitega-and-ngozi,Burundi,Gitega and Ngozi,,94,NaN
UN,burundi-rumonge,Burundi,Rumonge,,221,NaN
UN,burundi,Burundi,Elsewhere,,61,NaN
UN,cambodia-phnom-penh,Cambodia,Phnom Penh,,146,NaN
UN,cambodia-phnom-penh,Cambodia,Phnom Penh (Himawari),,292,NaN
UN,cambodia-phnom-penh,Cambodia,"Phnom Penh (Intercontinental, Raffles Le Royal, Sofitel Phnom Penh Phokeethra)",,303,NaN
UN,cambodia-phnom-penh,Cambodia,Phnom Penh (Sokha Phnom Penh),,228,NaN
UN,cambodia-siem-reap,Cambodia,Siem Reap,,132,NaN
UN,cambodia-siem-reap,Cambodia,Siem Reap (Sofitel Phokeethra Royal Angkor),,348,NaN
UN,cambodia-siem-reap,Cambodia,"Siem Reap (Sokha, Victoria Angkor)",,189,NaN
UN,cambodia-sihanoukville,Cambodia,Sihanoukville,,116,NaN
UN,cambodia-sihanoukville,Cambodia,"Sihanoukville (Independence, Palm Palace)",,135,NaN
UN,cambodia-sihanoukville,Cambodia,Sihanoukville (Sokha Beach),,233,NaN
UN,cambodia,Cambodia,Elsewhere,,57,NaN
UN,cameroon-yaounde,Cameroon,Yaounde,,226,NaN
UN,cameroon-yaounde,Cameroon,Yaounde (Hotel Hilton),,366,NaN
UN,cameroon-douala,Cameroon,Douala,,193,NaN
UN,cameroon,Cameroon,Elsewhere,,127,NaN
UN,canada-ottawa,Canada,Ottawa,,351,NaN
UN,canada-calgary,Canada,Calgary,,251,NaN
UN,canada-halifax,Canada,Halifax,,266,NaN
UN,canada-montreal,Canada,Montreal,,278,NaN
UN,canada-toronto,Canada,Toronto,,350,NaN
UN,canada-vancouver,Canada,Vancouver,,289,NaN
UN,canada,Canada,Elsewhere,,214,NaN
UN,canary-islands,Canary Islands,All Areas,,209,NaN
UN,cape-verde-praia,Cape Verde,Praia,,197,NaN
UN,cape-verde-boa-vista-island,Cape Verde,Boa Vista Island,,239,NaN
UN,cape-verde-mindelo,Cape Verde,Mindelo,,185,NaN
UN,cape-verde-santa-maria,Cape Verde,Santa Maria (Sal),,266,NaN
UN,cape-verde,Cape Verde,Elsewhere,,141,NaN
UN,cayman-islands,Cayman Islands,All Areas (1 Dec. - 30 Apr.),,388,NaN
UN,cayman-islands,Cayman Islands,All Areas (1 May - 30 Nov.),,307,NaN
UN,central-african-rep.-bangui,Central African Rep.,Bangui,,213,NaN
UN,central-african-rep.-bangui,Central African Rep.,Bangui (Ledger Plaza),,340,NaN
UN,central-african-rep.-boali,Central African Rep.,Boali,,119,NaN
UN,central-african-rep.,Central African Rep.,Elsewhere,,95,NaN
UN,chad-n'djamena,Chad,N'djamena,,178,NaN
UN,chad-n'djamena,Chad,"N'Djaména (Hilton, La Residence, Radisson Blu)",,284,NaN
UN,chad,Chad,Elsewhere,,133,NaN
UN,chile-santiago,Chile,Santiago,,323,NaN
UN,chile,Chile,Elsewhere,,239,NaN
UN,china-beijing,China,Beijing,,230,NaN
UN,china-changsha,China,Changsha,,168,NaN
UN,china-chengdu,China,Chengdu,,218,NaN
UN,china-dalian,China,Dalian,,199,NaN
UN,china-fuzhou,China,Fuzhou,,222,NaN
UN,china-guangzhou,China,Guangzhou,,220,NaN
UN,china-haikou,China,Haikou,,245,NaN
UN,china-hangzhou,China,Hangzhou,,215,NaN
UN,china-jinan,China,Jinan,,172,NaN
UN,china-kunming,China,Kunming,,229,NaN
UN,china-lhasa,China,Lhasa,,219,NaN
UN,china-nanjing,China,Nanjing,,163,NaN
UN,china-nanning,China,Nanning,,180,NaN
UN,china-quingdao,China,Quingdao,,208,NaN
UN,china-sanya,China,Sanya,,198,NaN
UN,china-shanghai,China,Shanghai,,239,NaN
UN,china-shenyang,China,Shenyang,,193,NaN
UN,china-shenzhen,China,Shenzhen,,220,NaN
UN,china-suzhou,China,Suzhou,,184,NaN
UN,china-tianjin,China,Tianjin,,186,NaN
UN,china-wu-han,China,Wu Han,,170,NaN
UN,china-xi'an,China,Xi'An,,203,NaN
UN,china-xiamen,China,Xiamen,,182,NaN
UN,china,China,Elsewhere,,143,NaN
UN,china-hong-kong-hong-kong,"China, Hong Kong",Hong Kong (SAR),,372,NaN
UN,china-macau-macau,"China, Macau",Macau (SAR),,241,NaN
UN,colombia-bogota,Colombia,Bogota,,158,NaN
UN,colombia-barranquilla,Colombia,Barranquilla,,118,NaN
UN,colombia-bucaramanga,Colombia,Bucaramanga,,122,NaN
UN,colombia-buenaventura,Colombia,Buenaventura,,107,NaN
UN,colombia-cali,Colombia,Cali,,136,NaN
UN,colombia-cartagena,Colombia,Cartagena,,156,NaN
UN,colombia-cucuta,Colombia,Cucuta,,114,NaN
UN,colombia-medellin,Colombia,Medellin,,145,NaN
UN,colombia-monteria,Colombia,Monteria,,81,NaN
UN,colombia-neiva,Colombia,Neiva,,92,NaN
UN,colombia-paipa,Colombia,Paipa,,132,NaN
UN,colombia-riohacha,Colombia,Riohacha,,97,NaN
UN,colombia-san-andres,Colombia,San Andres,,140,NaN
UN,colombia-santa-marta,Colombia,Santa Marta,,123,NaN
UN,colombia-villa-de-leyva,Colombia,Villa de Leyva,,128,NaN
UN,colombia-villavicencio,Colombia,Villavicencio,,86,NaN
UN,colombia,Colombia,Elsewhere,,89,NaN
UN,comoros-moroni,Comoros,Moroni,,237,NaN
UN,comoros,Comoros,Elsewhere,,143,NaN
UN,congo-brazzaville,Congo,Brazzaville,,284,NaN
UN,congo-brazzaville,Congo,"Brazzaville (Hotel Ledger, Olympic Palace, Radisson Blu)",,477,NaN
UN,congo-dolisie,Congo,Dolisie,,239,NaN
UN,congo-ollombo,Congo,Ollombo (Alima Palace),,520,NaN
UN,congo-owando,Congo,Owando,,176,NaN
UN,congo-pointe-noire,Congo,Pointe-Noire,,344,NaN
UN,congo,Congo,Elsewhere,,150,NaN
UN,congo-dem.-rep.-kinshasa,"Congo, Dem. Rep.",Kinshasa,,283,NaN
UN,congo-dem.-rep.-kinshasa,"Congo, Dem. Rep.","Kinshasa (Fleueve Congo, Pullman Grand, Memling)",,410,NaN
UN,congo-dem.-rep.-bandundu,"Congo, Dem. Rep.",Bandundu,,144,NaN
UN,congo-dem.-rep.-boma,"Congo, Dem. Rep.",Boma,,166,NaN
UN,congo-dem.-rep.-bukavu,"Congo, Dem. Rep.",Bukavu,,205,NaN
UN,congo-dem.-rep.-bunia,"Congo, Dem. Rep.",Bunia,,150,NaN
UN,congo-dem.-rep.-goma,"Congo, Dem. Rep.",Goma,,205,NaN
UN,congo-dem.-rep.-kananga,"Congo, Dem. Rep.",Kananga,,154,NaN
UN,congo-dem.-rep.-kindu,"Congo, Dem. Rep.",Kindu,,178,NaN
UN,congo-dem.-rep.-kisangani,"Congo, Dem. Rep.",Kisangani,,161,NaN
UN,congo-dem.-rep.-lubumbashi,"Congo, Dem. Rep.",Lubumbashi,,214,NaN
UN,congo-dem.-rep.-matadi,"Congo, Dem. Rep.",Matadi,,183,NaN
UN,congo-dem.-rep.-mbandaka,"Congo, Dem. Rep.",Mbandaka,,150,NaN
UN,congo-dem.-rep.-mbuji-mayi,"Congo, Dem. Rep.",Mbuji-Mayi,,158,NaN
UN,congo-dem.-rep.-zongo,"Congo, Dem. Rep.",Zongo (Seli Safari Zongo),,253,NaN
UN,congo-dem.-rep.,"Congo, Dem. Rep.",Elsewhere,,141,NaN
UN,cook-islands-rarotonga,Cook Islands,Rarotonga,,314,NaN
UN,cook-islands,Cook Islands,Elsewhere,,251,NaN
UN,costa-rica-san-jose,Costa Rica,San Jose,,212,NaN
